sale_counter,property_id,contract_date,settlement_date,purchase_price,component_code,sale_code,interest_percent,dealing_number
12,3852882,2022-02-17,2022-03-18,520000,,,0,AR971997
14,4413027,2017-11-17,2022-03-18,1140000,,,0,AR975504
15,4170021,2022-02-04,2022-03-18,618000,,,0,AR975513
17,3804631,2022-02-03,2022-03-17,660000,,,0,AR969187
18,3778434,2022-02-24,2022-03-18,730000,,,0,AR972743
19,4170021,2022-02-12,2022-03-18,675000,,,0,AR972753
20,4413027,2017-07-19,2022-03-18,1223000,,,0,AR972995
21,4413027,2017-06-20,2022-03-21,1259000,,,0,AR976431
22,4413027,2017-07-03,2022-03-21,696000,,,0,AR976493
23,867816,2022-02-01,2022-03-21,1020000,,,0,AR976517
24,4413027,2017-06-23,2022-03-21,1243000,,,0,AR976537
25,3727102,2022-02-18,2022-03-18,1925000,,,0,AR973233
28,4413027,2017-06-20,2022-03-21,1479000,,,0,AR976575
29,4413027,2017-06-24,2022-03-21,1111000,,,0,AR976587
30,4413027,2017-06-29,2022-03-21,1429000,,,0,AR976589
31,4413027,2017-06-24,2022-03-21,1223000,,,0,AR976616
33,3852882,2022-02-05,2022-03-18,588000,,,0,AR973484
35,4413027,2018-09-19,2022-03-21,1225000,,,0,AR976816
36,4413027,2017-12-13,2022-03-21,1266000,,,0,AR976851
37,4107595,2022-02-26,2022-03-21,1050000,,,0,AR976866
38,4413027,2017-11-22,2022-03-21,1232000,,,0,AR976948
39,4413027,2018-04-27,2022-03-21,1128000,,,0,AR976961
40,4413027,2017-08-21,2022-03-21,1155000,,,0,AR977084
42,4413027,2017-06-19,2022-03-21,1249000,,,0,AR977153
43,4413027,2021-12-20,2022-03-21,1347500,,,0,AR977217
44,4413027,2018-01-30,2022-03-21,1307000,,,0,AR977287
45,4413027,2017-06-24,2022-03-21,1369000,,,0,AR977314
46,4413027,2017-06-19,2022-03-21,678000,,,0,AR977339
47,3547974,2022-02-04,2022-03-18,919000,,,0,AR977367
48,4413027,2018-07-04,2022-03-21,1200000,,,0,AR977380
49,886703,2022-02-07,2022-03-21,640000,,,0,AR977421
50,4413027,2017-08-22,2022-03-18,1115000,,,0,AR974001
51,4413027,2017-06-19,2022-03-21,631000,,,0,AR977432
52,4413027,2018-07-20,2022-03-21,1328000,,,0,AR977459
53,4413027,2019-08-27,2022-03-21,1148000,,,0,AR977489
54,4413027,2017-09-21,2022-03-21,1255000,,,0,AR977556
55,4413027,2017-06-24,2022-03-21,1150000,,,0,AR977566
56,4413027,2017-06-24,2022-03-21,1027000,,,0,AR977580
57,878468,2022-02-05,2022-03-21,568000,,,0,AR977612
58,4413027,2018-05-21,2022-03-21,1128000,,,0,AR977615
59,864192,2021-12-21,2022-03-21,1102500,,,0,AR977664
61,4413027,2017-06-20,2022-03-21,1223000,,,0,AR977710
62,4413027,2017-06-19,2022-03-21,1203000,,,0,AR977719
63,4413027,2017-12-11,2022-03-21,1304000,,,0,AR977756
64,4413027,2017-06-22,2022-03-18,1264000,,,0,AR974434
65,4413027,2018-02-06,2022-03-21,1256000,,,0,AR978140
66,4413027,2017-06-24,2022-03-21,1188000,,,0,AR978201
67,4413027,2017-06-30,2022-03-21,1091000,,,0,AR978287
68,4413027,2017-08-25,2022-03-21,1105000,,,0,AR978570
69,4253054,2022-02-19,2022-03-21,1200000,,,0,AR978595
71,880459,2022-02-07,2022-03-21,526000,,,0,AR978628
72,4413027,2017-06-20,2022-03-21,780000,,,0,AR978661
73,895703,2022-02-09,2022-03-23,615000,,,0,AR984558
74,4413027,2017-06-24,2022-03-21,1348000,,,0,AR978857
75,4413027,2018-01-05,2022-03-21,1077000,,,0,AR978864
76,4413027,2017-07-03,2022-03-21,697000,,,0,AR979211
77,4413027,2017-11-23,2022-03-21,1263000,,,0,AR979300
78,4413027,2017-12-14,2022-03-21,1077000,,,0,AR979334
79,4413027,2017-07-14,2022-03-21,674000,,,0,AR979371
81,4413027,2017-06-22,2022-03-21,1160000,,,0,AR979381
82,4413027,2017-12-22,2022-03-21,1256000,,,0,AR979392
83,4413027,2018-05-16,2022-03-21,1138000,,,0,AR979440
84,4413027,2018-05-04,2022-03-21,1118000,,,0,AR979443
85,4413027,2017-06-20,2022-03-21,1297000,,,0,AR979491
86,4413027,2017-06-19,2022-03-23,1274000,,,0,AR985148
89,4413027,2017-06-24,2022-03-21,1379000,,,0,AR979831
92,4413027,2017-06-21,2022-03-21,1280000,,,0,AR979936
93,4259378,2021-12-20,2022-03-21,660000,,,0,AR979980
94,4413027,2017-06-29,2022-03-21,1409000,,,0,AR980024
95,4413027,2017-11-28,2022-03-21,1288000,,,0,AR980034
96,4085183,2022-02-08,2022-03-22,780000,,,0,AR981644
98,4413027,2017-11-23,2022-03-21,1220000,,,0,AR980125
99,4413027,2017-07-07,2022-03-21,650000,,,0,AR980149
100,4413027,2017-12-06,2022-03-21,1122000,,,0,AR980169
101,877423,2022-02-05,2022-03-21,720000,,,0,AR980194
103,873822,2022-02-22,2022-03-22,468000,,,0,AR981969
104,4413027,2019-11-01,2022-03-22,2483000,,,0,AR981974
106,896220,2022-02-23,2022-03-23,770000,,,0,AR986067
107,4413027,2021-03-03,2022-03-23,1180000,,,0,AR986185
108,4413027,2021-03-03,2022-03-23,1190000,,,0,AR986188
109,4413027,2018-08-23,2022-03-23,1317000,,,0,AR986579
110,4413027,2017-12-11,2022-03-23,1256000,,,0,AR986847
111,4253054,2021-11-25,2022-03-22,1120000,,,0,AR982668
113,4413027,2018-04-03,2022-03-24,1087000,,,0,AR991150
114,872738,2022-02-23,2022-03-22,1360000,,,0,AR983580
115,4413027,2018-08-30,2022-03-22,1233000,,,0,AR983809
116,3685342,2022-02-07,2022-03-22,603000,,,0,AR983826
118,4413027,2019-09-20,2022-03-22,1232000,,,0,AR983935
1,3184467,2022-02-05,2022-03-18,1348000,,,0,AR971914
2,1904051,2022-02-04,2022-03-18,1050000,,,0,AR975125
3,4170618,2022-01-18,2022-03-18,1630000,,,0,AR975224
6,4138844,2022-02-09,2022-03-21,750000,,,0,AR976457
7,3452399,2022-01-24,2022-03-18,860000,,,0,AR973192
9,3814471,2022-02-04,2022-03-18,1350000,,,0,AR974009
11,4014793,2022-02-07,2022-03-21,565000,,,0,AR977643
16,3176423,2022-02-24,2022-03-24,950000,,,0,AR988329
18,3181568,2022-02-16,2022-03-23,2085000,,,0,AR985455
19,3657776,2022-01-31,2022-03-21,510000,,,0,AR980077
20,4285594,2022-02-09,2022-03-23,1700000,,,0,AR985591
21,3613175,2022-02-08,2022-03-22,1270000,,,0,AR981681
23,3237551,2022-02-09,2022-03-23,760000,,,0,AR986388
24,3345011,2022-02-09,2022-03-23,930000,,,0,AR986703
25,4334581,2022-02-19,2022-03-24,1155000,,,0,AR990983
27,4171381,2022-02-16,2022-03-23,980000,,,0,AR987342
28,3242487,2021-12-26,2022-03-23,900000,,,0,AR987629
1,4193563,2017-01-24,2019-04-18,540017,,XA,0,AP201110
2,4193563,2016-09-09,2019-03-22,750000,,XA,0,AP138753
3,4193563,2016-09-15,2019-03-22,725000,,XA,0,AP138801
4,4193563,2017-01-23,2019-04-10,559335,,XA,0,AP180315
5,4193563,2016-09-09,2019-03-11,550000,,XA,0,AP119537
6,4193563,2016-11-03,2019-03-22,730000,,XA,0,AP139212
7,4193563,2019-04-09,2019-05-03,525968,,XA,0,AP230475
8,4193563,2019-03-22,2019-03-22,585000,,XA,0,AP139448
9,4193563,2016-09-08,2019-03-22,699000,,XA,0,AP139456
10,4193563,2017-03-01,2019-03-22,559335,,XA,0,AP139471
11,4193563,2017-03-06,2019-03-22,571628,,XA,0,AP139492
12,4193563,2017-01-23,2019-04-02,525968,,XA,0,AP161453
13,4193563,2017-02-02,2019-04-18,563726,,XA,0,AP202288
14,4193563,2017-01-23,2019-04-18,565481,,XA,0,AP202300
15,4193563,2017-01-23,2019-03-22,548798,,XA,0,AP139871
16,4193563,2016-09-12,2019-03-22,570000,,XA,0,AP139874
17,4193563,2016-09-13,2019-03-22,545000,,XA,0,AP140060
18,4193563,2016-09-09,2019-03-18,685000,,XA,0,AP127395
19,4193563,2018-06-19,2019-03-28,560000,,XA,0,AP151111
20,4193563,2017-02-01,2019-03-28,700000,,XA,0,AP151145
21,4193563,2017-05-05,2019-04-26,571628,,XA,0,AP213086
22,4193563,2017-01-23,2019-03-28,540017,,XA,0,AP151467
23,4193563,2016-09-23,2019-04-24,550000,,XA,0,AP210585
24,4193563,2016-09-02,2019-03-15,755000,,XA,0,AP124025
25,4193563,2017-02-10,2019-03-29,544408,,XA,0,AP156942
26,4193563,2016-05-20,2019-03-22,789000,,XA,0,AP137788
27,4193563,2017-01-23,2019-04-12,544409,,XA,0,AP187347
28,4193563,2019-07-11,2019-07-12,630000,,XA,0,AP389032
29,4193563,2020-11-17,2020-12-18,792000,,XA,0,AQ671515
30,4193563,2021-11-16,2022-01-18,535000,,XA,0,AR810353
32,3876717,2022-02-07,2022-03-21,749500,,,0,AR977897
33,3346099,2022-02-07,2022-03-21,815000,,,0,AR977958
34,4265454,2021-12-17,2022-02-11,765000,,,0,AR900782
36,3627263,2022-02-05,2022-03-18,542000,,,0,AR974581
38,816609,2022-01-25,2022-03-17,631000,,,0,AR969760
39,816609,2022-01-25,2022-03-17,631000,,,0,AR969760
42,3295793,2022-02-04,2022-03-18,780000,,,0,AR975100
43,4407175,2018-11-09,2022-03-18,845000,,,0,AR975112
44,4407175,2018-05-05,2022-03-18,800000,,,0,AR975221
45,2959463,2022-02-04,2022-03-18,275000,,,0,AR972053
46,4361682,2022-01-17,2022-03-18,870000,,,0,AR972182
48,4407175,2018-05-05,2022-03-18,630000,,,0,AR972211
49,4407175,2018-05-05,2022-03-18,582000,,,0,AR975796
51,4407175,2018-05-05,2022-03-18,875000,,,0,AR972456
52,4303980,2022-02-22,2022-03-18,1125000,,,0,AR972586
54,4183617,2021-12-22,2022-03-18,950400,,,0,AR972225
55,1320844,2022-01-25,2022-03-21,1350000,,,0,AR976133
56,3622703,2022-02-15,2022-03-21,975000,,,0,AR976460
59,664051,2021-11-26,2022-03-21,500000,,,0,AR976614
60,664051,2021-11-26,2022-03-21,500000,,,0,AR976614
61,3585659,2022-02-23,2022-03-21,988000,,,0,AR976668
62,3267754,2022-02-05,2022-03-18,615000,,,0,AR973376
63,4037536,2022-02-25,2022-03-18,800000,,,0,AR973378
65,3826334,2022-02-09,2022-03-18,760000,,,0,AR973472
66,807281,2022-01-29,2022-03-18,530000,,,0,AR973487
67,843441,2022-02-05,2022-03-21,745000,,,0,AR976929
68,3620172,2022-02-11,2022-03-18,500000,,,0,AR973746
69,4224966,2022-02-16,2022-03-18,785000,,,0,AR973789
70,4407175,2018-05-05,2022-03-21,596000,,,0,AR977340
71,4280540,2022-02-04,2022-03-18,445550,,,0,AR974012
72,3195830,2022-02-04,2022-03-18,595000,,,0,AR974018
73,3979575,2022-02-03,2022-03-21,749000,,,0,AR977486
74,4407175,2018-05-05,2022-03-18,770000,,,0,AR974188
75,4162241,2022-03-09,2022-03-18,725000,,,0,AR974204
77,638412,2022-02-18,2022-03-18,686000,,,0,AR974254
79,823765,2021-12-03,2022-03-21,3528000,,,0,AR977775
81,619624,2022-01-21,2022-03-18,830000,,,0,AR974411
82,3923582,2022-02-25,2022-03-18,565000,,,0,AR974445
83,4360681,2022-02-07,2022-03-21,625000,,,0,AR978074
84,4361682,2022-02-08,2022-03-21,850000,,,0,AR978142
87,4382040,2022-01-14,2022-03-21,878400,,,0,AR978228
88,4265454,2021-12-23,2022-02-11,705000,,,0,AR882937
89,4382040,2022-01-12,2022-03-22,1020000,,,0,AR983630
90,4407175,2019-12-18,2022-03-21,895000,,,0,AR978426
91,4067981,2022-02-16,2022-03-21,418000,,,0,AR978448
92,4302424,2022-02-07,2022-03-21,985000,,,0,AR976732
94,3968952,2022-02-09,2022-03-21,625000,,,0,AR978930
95,819058,2022-03-21,2022-03-21,450000,,,0,AR979080
96,4384659,2022-02-07,2022-03-21,560000,,,0,AR979125
97,3982906,2022-02-07,2022-03-21,635000,,,0,AR979167
98,853926,2022-02-08,2022-03-22,765000,,,0,AR980831
99,3443242,2022-02-08,2022-03-22,535000,,,0,AR980847
100,3588088,2022-02-21,2022-03-23,680000,,,0,AR984784
101,3589691,2022-02-22,2022-03-23,425000,,,0,AR984819
102,3465423,2022-02-10,2022-03-24,570000,,,0,AR988556
103,2451086,2022-02-24,2022-03-24,465000,,,0,AR988650
104,4244793,2022-02-18,2022-03-21,765000,,,0,AR979714
105,4361682,2022-02-08,2022-03-22,785000,,,0,AR981248
109,4237773,2022-03-01,2022-03-23,708000,,,0,AR985608
111,835358,2022-01-25,2022-03-22,580000,,,0,AR981714
113,3107324,2022-02-09,2022-03-23,860000,,,0,AR985813
114,3107454,2022-02-09,2022-03-23,860000,,,0,AR985813
115,4360400,2022-02-23,2022-03-23,580000,,,0,AR985859
116,4360400,2022-02-23,2022-03-23,580000,,,0,AR985859
117,803678,2021-12-20,2022-03-23,530000,,,0,AR986015
118,3139601,2022-02-09,2022-03-23,600000,,,0,AR986060
119,3979575,2022-02-09,2022-03-23,620000,,,0,AR986098
120,3720923,2022-02-28,2022-03-22,960000,,,0,AR982148
121,3282095,2022-01-29,2022-03-22,590000,,,0,AR982298
122,4225929,2022-02-08,2022-03-22,940000,,,0,AR982343
123,4157911,2022-02-10,2022-03-24,916000,,,0,AR989983
124,3466105,2022-02-09,2022-03-23,545000,,,0,AR986445
126,4036133,2022-02-09,2022-03-24,660000,,,0,AR990096
127,4303980,2022-03-18,2022-03-24,895000,,,0,AR990236
128,4407175,2018-05-05,2022-03-24,608000,,,0,AR990374
129,3950554,2022-02-09,2022-03-23,650000,,,0,AR986853
131,3111723,2022-02-21,2022-03-22,530000,,,0,AR983158
132,852781,2022-02-08,2022-03-22,1000000,,,0,AR983448
133,4224966,2022-02-08,2022-03-22,579000,,,0,AR983600
1,4153890,2022-02-11,2022-03-25,945000,,,0,AR994425
2,4184594,2022-02-04,2022-03-28,848000,,,0,AR998237
3,3086662,2022-02-12,2022-03-28,585000,,,0,AR999102
4,4127070,2022-02-12,2022-03-28,1730000,,,0,AR999169
6,4413027,2017-06-19,2022-03-28,724000,,,0,AR999239
8,872189,2022-02-11,2022-03-25,620000,,,0,AR995230
10,867608,2022-03-02,2022-03-30,920000,,,0,AS4206
11,4253054,2022-03-29,2022-03-29,1500000,,,0,AS1065
12,3852882,2022-02-15,2022-03-29,605000,,,0,AS1104
13,3804631,2022-02-14,2022-03-28,720000,,,0,AR999946
14,859885,2022-02-17,2022-03-31,1535000,,,0,AS8267
15,877512,2022-03-01,2022-03-31,650000,,,0,AS8297
16,4092793,2022-02-15,2022-03-29,598000,,,0,AS1417
17,878587,2021-03-25,2022-03-24,1950000,,,0,AR988636
18,4165471,2022-02-22,2022-03-29,1290000,,,0,AS1645
19,3643789,2022-02-11,2022-03-25,605000,,,0,AR992102
20,4205410,2022-03-31,2022-03-31,655000,,,0,AS8566
21,3863019,2022-02-08,2022-03-31,749000,,,0,AS8569
24,4413027,2017-08-08,2022-03-29,1233000,,,0,AS1854
25,3643789,2022-02-16,2022-03-30,595000,,,0,AS5162
26,4314386,2022-01-28,2022-03-30,1900000,,,0,AS5325
27,867622,2022-03-11,2022-03-25,900000,,,0,AR992422
28,4413027,2017-11-23,2022-03-31,1346000,,,0,AS9021
29,4413027,2017-12-05,2022-03-29,1262000,,,0,AS2332
30,3836569,2022-02-11,2022-03-25,865000,,,0,AR992768
32,4096226,2022-02-16,2022-03-28,1000000,,,0,AR996426
33,870023,2022-02-17,2022-03-31,1095000,,,0,AS10373
34,3778434,2022-02-23,2022-03-30,720000,,,0,AS5736
35,4259378,2022-03-09,2022-03-29,968000,,,0,AS2937
36,4413027,2017-06-23,2022-03-29,694000,,,0,AS2982
38,3399406,2022-02-10,2022-03-31,2145000,,,0,AS10584
39,3399406,2022-02-10,2022-03-31,2145000,,,0,AS10584
40,3399406,2022-02-10,2022-03-31,2145000,,,0,AS10584
41,3399406,2022-02-10,2022-03-31,2145000,,,0,AS10584
42,3399406,2022-02-10,2022-03-31,2145000,,,0,AS10584
43,3399406,2022-02-10,2022-03-31,2145000,,,0,AS10584
44,3399406,2022-02-10,2022-03-31,2145000,,,0,AS10584
45,3347852,2022-02-16,2022-03-31,1600000,,,0,AS10599
46,4253054,2022-03-07,2022-03-31,1120000,,,0,AS9492
48,4413027,2017-06-24,2022-03-29,1037000,,,0,AS3174
50,3643789,2022-02-18,2022-03-25,670000,,,0,AR993115
51,3662365,2022-02-11,2022-03-25,890000,,,0,AR993154
53,4413027,2017-11-23,2022-03-25,1297000,,,0,AR993248
54,2831235,2022-02-12,2022-03-28,1875000,,,0,AR996688
55,4337753,2022-03-11,2022-03-28,1088000,,,0,AR996831
56,890892,2022-02-09,2022-03-31,850000,,,0,AS10653
57,3819377,2022-02-17,2022-03-31,650000,,,0,AS10675
59,4253054,2022-02-18,2022-03-31,2060000,,,0,AS10761
61,4413027,2017-10-30,2022-03-29,1197000,,,0,AS3591
64,4413027,2017-07-07,2022-03-25,739000,,,0,AR993491
65,4413027,2017-06-24,2022-03-28,1145000,,,0,AR996974
67,4413027,2017-08-25,2022-03-31,1071000,,,0,AS10961
68,4413027,2017-08-25,2022-03-31,1101000,,,0,AS11019
69,4037796,2022-02-15,2022-03-29,775000,,,0,AS463
70,4165471,2022-02-15,2022-03-29,580000,,,0,AS591
71,4413027,2017-12-04,2022-03-25,1208000,,,0,AR993593
72,886362,2022-02-07,2022-03-25,600000,,,0,AR993674
73,3861500,2022-02-14,2022-03-28,730000,,,0,AR997248
74,3461773,2022-02-15,2022-03-29,610000,,,0,AS877
75,4413027,2017-06-19,2022-03-28,1047000,,,0,AS959
76,4188465,2022-03-04,2022-03-30,1280000,,,0,AS7380
77,880616,2022-02-26,2022-03-28,683000,,,0,AR997594
78,3685342,2022-02-12,2022-03-28,880000,,,0,AR998342
79,4413027,2017-12-19,2022-03-28,1358000,,,0,AR998483
82,4413027,2017-12-05,2022-03-25,1335000,,,0,AR994319
83,4413027,2017-06-19,2022-03-25,1191000,,,0,AR994337
1,1908928,2022-02-17,2022-03-31,3225000,,,0,AS12094
3,1898412,2022-02-12,2022-03-28,1165000,,,0,AR998199
4,1896913,2022-02-12,2022-03-28,1248000,,,0,AR998217
6,2886592,2022-02-11,2022-03-25,1820000,,,0,AR994147
7,3293097,2022-01-29,2022-03-28,2000000,,,0,AR997690
11,1902662,2022-02-12,2022-03-29,1335000,,,0,AS1373
13,3452399,2022-02-11,2022-03-25,1075000,,,0,AR991897
14,2886592,2022-02-11,2022-03-25,1700000,,,0,AR991994
15,3383554,2022-03-10,2022-03-30,970000,,,0,AS4708
16,3022755,2021-09-10,2022-03-25,1100000,,,0,AR992049
18,1897392,2022-02-16,2022-03-30,1450000,,,0,AS5251
19,1904052,2022-03-14,2022-03-30,475000,,,0,AS5289
20,1452617,2022-03-16,2022-03-30,720000,,,0,AS5370
21,4155787,2022-02-18,2022-03-25,1100000,,,0,AR992477
22,3541359,2022-01-28,2022-03-30,9800000,,,0,AS5581
23,3905154,2022-02-15,2022-03-29,740000,,,0,AS2312
25,3477786,2022-02-02,2022-03-25,680000,,,0,AR993168
26,3678749,2022-02-20,2022-03-31,738000,,,0,AS10733
28,3890011,2022-02-11,2022-03-25,678000,,,0,AR993373
29,3764553,2022-02-14,2022-03-28,1200000,,,0,AR997045
31,3764553,2022-02-11,2022-03-25,873000,,,0,AR993709
34,3233072,2021-11-24,2022-03-25,1400000,,,0,AR994117
38,3074247,2022-02-28,2022-03-28,430000,,,0,AR998348
39,3718688,2022-01-31,2022-03-31,877000,,,0,AS12026
40,1454033,2022-02-14,2022-03-28,1280000,,,0,AR997898
41,2946118,2022-02-16,2022-03-28,868000,,,0,AR998833
1,4407175,2018-05-05,2022-03-31,765000,,,0,AS12109
2,3968952,2022-02-11,2022-03-25,655000,,,0,AR994535
3,4289170,2021-12-13,2022-03-28,325000,,,0,AR998122
5,822631,2022-02-26,2022-03-28,975000,,,0,AR998189
9,825983,2022-02-14,2022-03-28,771500,,,0,AR998997
11,829165,2022-02-12,2022-03-28,900000,,,0,AR999097
13,4265454,2021-10-20,2021-11-29,715000,,,0,AR665464
14,835409,2022-02-19,2022-03-25,920000,,,0,AR994742
15,829142,2022-02-11,2022-03-25,890000,,,0,AR994885
16,3687305,2022-02-11,2022-03-25,670000,,,0,AR994900
17,3557320,2022-02-12,2022-03-28,650000,,,0,AR999249
20,4079944,2022-02-12,2022-03-28,760000,,,0,AR999352
21,4407175,2019-12-23,2022-03-25,990000,,,0,AR991605
23,3282095,2022-02-24,2022-03-25,577000,,,0,AR995319
24,3861805,2022-02-14,2022-03-28,720000,,,0,AR999676
25,804014,2022-03-17,2022-03-31,485000,,,0,AS7772
26,4049003,2022-02-16,2022-03-30,625000,,,0,AS4102
27,3970759,2022-03-11,2022-03-30,648500,,,0,AS4274
29,852781,2022-02-14,2022-03-28,880000,,,0,AR999914
30,3651685,2022-02-13,2022-03-28,542500,,,0,AR999961
31,3994083,2022-02-03,2022-03-28,752000,,,0,AS34
32,4160473,2022-02-17,2022-03-31,530000,,,0,AS8095
33,4361682,2022-01-14,2022-03-31,845000,,,0,AS8132
35,854467,2022-03-08,2022-03-31,460000,,,0,AS8205
36,4049003,2022-02-17,2022-03-31,678000,,,0,AS8228
37,4102734,2022-02-16,2022-03-30,635000,,,0,AS4307
38,2825989,2022-02-08,2022-03-29,600000,,,0,AS1277
39,4100819,2022-03-04,2022-03-25,940000,,,0,AR991913
40,2959463,2022-03-14,2022-03-25,219000,,,0,AR992017
41,4265454,2022-01-13,2022-03-10,756640,,,0,AR950058
43,3113862,2022-02-16,2022-03-30,825000,,,0,AS4604
44,3865585,2022-02-25,2022-03-30,490000,,,0,AS4670
45,605341,2022-03-02,2022-03-30,1480000,,,0,AS4681
46,4361682,2022-02-01,2022-03-29,775000,,,0,AS1638
49,3282095,2022-02-11,2022-03-25,570000,,,0,AR992042
51,822803,2022-02-12,2022-03-28,1173500,,,0,AR995962
52,4224552,2022-01-24,2022-03-31,730000,,,0,AS8782
53,576509,2022-02-17,2022-03-31,1200000,,,0,AS8823
54,3976048,2022-03-02,2022-03-30,580000,,,0,AS5207
55,3639514,2022-02-28,2022-03-30,770000,,,0,AS5262
56,3968952,2022-02-16,2022-03-30,605000,,,0,AS5378
58,3790377,2022-02-08,2022-03-29,592000,,,0,AS2058
59,4395676,2022-02-14,2022-03-29,675000,,,0,AS2198
61,622643,2022-02-08,2022-03-08,25000,,,0,AR943795
62,4384659,2022-02-10,2022-03-31,580000,,,0,AS9042
63,4303980,2022-02-10,2022-03-31,1780000,,,0,AS9191
64,3982906,2022-02-16,2022-03-30,728000,,,0,AS5412
65,4029256,2022-02-02,2022-03-30,1650000,AAO,,0,AS5484
68,848075,2022-02-11,2022-03-25,715000,,,0,AR992880
70,3814597,2021-10-22,2022-03-28,1160000,,,0,AR996295
73,3311948,2022-02-26,2022-03-31,950000,,,0,AS9436
74,841070,2022-02-16,2022-03-30,923000,,,0,AS5810
75,4146496,2022-02-10,2022-03-30,725000,,,0,AS5862
76,3723202,2022-02-15,2022-03-29,660000,,,0,AS2899
77,4037536,2022-02-02,2022-03-25,800000,,,0,AR992979
78,4303980,2022-03-03,2022-03-25,1099000,,,0,AR993025
80,837768,2022-02-17,2022-03-31,750000,,,0,AS10559
82,3941346,2022-01-25,2022-03-31,430000,,,0,AS9520
83,3552220,2022-02-23,2022-03-31,595000,,,0,AS9576
84,811677,2022-02-08,2022-03-31,564000,,,0,AS9595
85,855976,2021-12-24,2022-03-30,517500,,,0,AS6002
87,3258326,2022-02-11,2022-03-25,550000,,,0,AR993165
90,3035001,2022-02-12,2022-03-28,590000,,,0,AR996762
91,3622703,2022-02-19,2022-03-31,785000,,,0,AS10718
92,4407175,2018-10-19,2022-03-30,589000,,,0,AS6596
93,4354406,2022-03-08,2022-03-25,530000,,,0,AR993386
95,843617,2022-02-12,2022-03-28,469000,,,0,AR997189
96,4128861,2022-03-15,2022-03-31,650000,,,0,AS11134
97,4036133,2022-01-27,2022-03-31,610000,,,0,AS11174
98,3876717,2022-03-03,2022-03-31,590000,,,0,AS11229
101,854467,2022-02-07,2022-03-30,435000,,,0,AS6793
102,842213,2022-02-11,2022-03-29,638000,,,0,AS598
104,4361682,2022-02-15,2022-03-25,825000,,,0,AR993558
105,841070,2022-02-12,2022-03-28,880000,,,0,AR997245
107,4354406,2022-02-14,2022-03-28,558000,,,0,AR997363
108,3474768,2022-02-17,2022-03-31,457000,,,0,AS11367
110,3225001,2022-02-15,2022-03-29,615000,,,0,AS921
111,3671248,2022-02-28,2022-03-25,560000,,,0,AR993763
112,853926,2022-02-11,2022-03-25,730000,,,0,AR993774
115,842021,2022-02-12,2022-03-28,930000,,,0,AR997421
116,3806296,2022-02-12,2022-03-28,940000,,,0,AR997457
117,3107324,2022-02-01,2022-03-31,885000,,,0,AS11530
118,3107454,2022-02-01,2022-03-31,885000,,,0,AS11530
119,4407175,2021-12-07,2022-03-31,810000,,,0,AS11600
120,4244793,2022-02-04,2022-03-31,990000,,,0,AS11690
124,3708326,2022-02-28,2022-03-30,700000,,,0,AS7420
125,4395676,2022-02-08,2022-03-25,590000,,,0,AR993930
126,4121201,2022-02-22,2022-03-25,650000,,,0,AR993969
127,4324435,2021-11-05,2022-03-25,930000,,,0,AR994034
128,4361682,2022-02-14,2022-03-28,720000,,,0,AR997623
130,4361682,2022-02-17,2022-03-31,728000,,,0,AS11862
131,3954441,2022-01-27,2022-03-25,530000,,,0,AR994327
1,871345,2022-02-03,2022-03-31,970000,,,0,AS9619
3,3778729,2022-03-07,2022-04-04,650000,,,0,AS17886
4,870084,2022-02-19,2022-04-04,1270000,,,0,AS17922
5,4126364,2021-12-01,2022-04-06,842500,,,0,AS24974
6,4093256,2022-02-10,2022-04-07,553000,,,0,AS28951
7,3863145,2022-03-10,2022-04-07,860000,,,0,AS28985
8,881039,2022-02-24,2022-04-07,680000,,,0,AS29001
9,4002398,2022-02-04,2022-04-01,765000,,,0,AS13458
10,4413027,2017-11-22,2022-04-01,1252000,,,0,AS13521
11,4107595,2022-02-18,2022-04-07,590000,,,0,AS29143
12,868160,2022-02-24,2022-04-07,1100000,,,0,AS29255
13,4092001,2022-02-19,2022-04-04,1950000,,,0,AS18372
14,863596,2022-02-19,2022-04-04,1275000,,,0,AS18396
15,862569,2022-02-23,2022-04-06,650000,,,0,AS25756
18,4413027,2018-08-30,2022-04-04,1266000,,,0,AS18633
